1.645000000000000000e+03,-9.023152782356635981e-01,-4.207565243115484188e-01,9.376079090836643426e-02
1.647000000000000000e+03,-8.869045068974560353e-01,-4.519004175355588182e-01,9.584575252022398129e-02
1.657000000000000000e+03,-7.945611362845055314e-01,-5.987447623014645615e-01,1.008826562043161068e-01
1.686000000000000000e+03,-4.050883141129965059e-01,-9.098432501766480218e-01,8.993729969864393270e-02
1.706000000000000000e+03,-6.937941402882756570e-02,-9.921718451124699190e-01,1.038341305888073329e-01
1.708000000000000000e+03,-3.475696627435750918e-02,-9.953092895782350569e-01,9.028494544868539973e-02
1.728000000000000000e+03,3.075369121768871117e-01,-9.465012916805209953e-01,9.775659822135250587e-02
1.921000000000000000e+03,-5.125975166246171666e-01,8.531055296221812245e-01,9.723549392239932976e-02
1.939000000000000000e+03,-7.504643212586051826e-01,6.523686816743609063e-01,1.059169754492517435e-01
1.960000000000000000e+03,-9.355530435778433018e-01,3.405134604394834397e-01,9.376079090836643426e-02
1.982000000000000000e+03,-9.944147003954826314e-01,-3.472572653171606544e-02,9.966708360440280912e-02
2.006000000000000000e+03,-8.942402931445663228e-01,-4.361501329752967560e-01,1.005353650331608228e-01
2.021000000000000000e+03,-7.537956455659193811e-01,-6.552645577140704392e-01,4.919841592614951353e-02
2.072000000000000000e+03,3.481743156044369431e-02,-9.970407888253951523e-01,6.853766758482213173e-02
2.081000000000000000e+03,1.906416234689360112e-01,-9.807661296282007557e-01,4.187565372919962309e-02
2.100000000000000000e+03,4.971130597357615311e-01,-8.610250765683618024e-01,1.073052811402866180e-01
2.159000000000000000e+03,9.943886506011766491e-01,-1.735711846013012621e-02,1.043548848609016783e-01
2.210000000000000000e+03,6.404765861659543758e-01,7.632902725357527673e-01,8.472132214207345191e-02
2.219000000000000000e+03,5.130703572004414736e-01,8.538924684909499074e-01,8.732961019404369973e-02
2.224000000000000000e+03,4.359295503121595750e-01,8.937880316629560618e-01,1.053963074338798156e-01
2.225000000000000000e+03,4.208922780595870661e-01,9.026064030878239164e-01,9.028494544868539973e-02
2.235000000000000000e+03,2.573775002533451040e-01,9.605459076705508137e-01,1.053963074338798156e-01
2.240000000000000000e+03,1.728718060332903317e-01,9.804047306810605988e-01,9.445582426184968849e-02
2.337000000000000000e+03,-9.928822546445372765e-01,5.203475405545756466e-02,1.071317543138736728e-01
2.353000000000000000e+03,-9.695185205349332591e-01,-2.238309870986306127e-01,9.966708360440280912e-02
2.355000000000000000e+03,-9.619504606215238951e-01,-2.577538490822800510e-01,9.063258019778015762e-02
2.377000000000000000e+03,-7.943474858435300989e-01,-5.985837651463651321e-01,1.034869452504225268e-01
2.381000000000000000e+03,-7.516392082247058681e-01,-6.533899953324213694e-01,9.011112394613556009e-02
2.383000000000000000e+03,-7.277755077475095424e-01,-6.786616402960513605e-01,9.879872627482501335e-02
2.388000000000000000e+03,-6.652420222862786003e-01,-7.388261153414210636e-01,1.076523249817093464e-01
2.422000000000000000e+03,-1.383643107200425160e-01,-9.845132271559381421e-01,1.076523249817093464e-01
2.472000000000000000e+03,6.668227980230732044e-01,-7.405817446578433216e-01,8.298213974238394242e-02
2.474000000000000000e+03,6.906214343966178282e-01,-7.151594306712250049e-01,1.076523249817093464e-01
2.475000000000000000e+03,7.033864363531852071e-01,-7.033864363531837638e-01,1.024453137470674735e-01
2.484000000000000000e+03,8.066757552034639067e-01,-5.860842424661559802e-01,7.602293535370327482e-02
2.487000000000000000e+03,8.360506583713109841e-01,-5.429376458441047548e-01,7.898106964430645638e-02
2.497000000000000000e+03,9.161273155318747641e-01,-3.888729738849928119e-01,9.740919832440132764e-02
2.505000000000000000e+03,9.626223020827728849e-01,-2.579338684592705766e-01,8.263427275954249307e-02
2.548000000000000000e+03,8.785972123902111575e-01,4.671584244593545709e-01,9.914607827243313021e-02
2.568000000000000000e+03,6.661829213967446206e-01,7.398710896686909733e-01,9.376079090836643426e-02
2.578000000000000000e+03,5.278459412378045945e-01,8.447300857770305704e-01,8.837275882253886605e-02
2.599000000000000000e+03,1.903038644225638343e-01,9.790285099697768612e-01,7.271599447299728625e-02
2.611000000000000000e+03,-1.735901614479063576e-02,9.944973688826483915e-01,1.033133478499971974e-01
2.629000000000000000e+03,-3.237187262720223613e-01,9.401474461465783028e-01,1.064376144268841390e-01
2.661000000000000000e+03,-7.735028396469671996e-01,6.263702491771145908e-01,9.671436296578402037e-02
2.711000000000000000e+03,-9.769922911555571909e-01,-1.899080635799854921e-01,9.706178655843480940e-02
2.762000000000000000e+03,-4.675394049723280432e-01,-8.793137325237302404e-01,9.063258019778015762e-02
2.787000000000000000e+03,-5.205495465427124185e-02,-9.932677050315678047e-01,1.034869452504225268e-01
2.789000000000000000e+03,-1.735552251613089667e-02,-9.942972190309754543e-01,1.052227450005964321e-01
2.802000000000000000e+03,2.069510254874374067e-01,-9.736280256956529877e-01,9.601948046976109541e-02
2.852000000000000000e+03,8.780135829346105147e-01,-4.668481031732203412e-01,1.055698666566080995e-01
2.854000000000000000e+03,8.952636144655284900e-01,-4.366492401321039329e-01,8.854660753622221880e-02
2.876000000000000000e+03,9.924923583333957744e-01,-6.940182649654813574e-02,1.007090121526244553e-01
2.900000000000000000e+03,9.359138938250428641e-01,3.406447991884919424e-01,8.958964299001528908e-02
2.903000000000000000e+03,9.156452714382460334e-01,3.886683583069408532e-01,1.026189268301327673e-01
2.912000000000000000e+03,8.456163568229216887e-01,5.283997448518642504e-01,7.567487505119496749e-02
2.920000000000000000e+03,7.644563304039563301e-01,6.414550248930931398e-01,6.435813813899972369e-02
2.926000000000000000e+03,6.906214343966203817e-01,7.151594306712224514e-01,1.076523249817093464e-01
2.941000000000000000e+03,4.825205227051236334e-01,8.704900658585709161e-01,9.706178655843480940e-02
2.942000000000000000e+03,4.673492980588956347e-01,8.789561934203998783e-01,9.497706908395402159e-02
3.031000000000000000e+03,-8.721117749202816904e-01,4.834194507168509403e-01,7.567487505119496749e-02
3.083000000000000000e+03,-9.163436749352236177e-01,-3.889648130029643158e-01,9.497706908395402159e-02
3.092000000000000000e+03,-8.466673213905304696e-01,-5.290564604001097848e-01,5.704128853989228615e-02
3.093000000000000000e+03,-8.342580183880392575e-01,-5.417734918270982192e-01,1.024453137470674735e-01
3.137000000000000000e+03,-2.237187489311525113e-01,-9.690323636203193036e-01,1.045284632676534708e-01
3.138000000000000000e+03,-2.070025807288389530e-01,-9.738705740366497832e-01,9.341325707375057463e-02
3.170000000000000000e+03,3.402145309698317854e-01,-9.347317416099707454e-01,1.026189268301327673e-01
3.179000000000000000e+03,4.844391641993578412e-01,-8.739513867394234081e-01,3.908541679535353086e-02
3.185000000000000000e+03,5.702861240190871817e-01,-8.144529912905508207e-01,1.069582242240408460e-01
3.193000000000000000e+03,6.783856900234569443e-01,-7.274795873096651100e-01,1.027925367872468132e-01
3.231000000000000000e+03,9.834656748395237402e-01,-1.557656604878534801e-01,9.237058744656158338e-02
3.245000000000000000e+03,9.929997628525477626e-01,8.687622213352479139e-02,8.002495237480870827e-02
3.269000000000000000e+03,8.697322343721221038e-01,4.821004498527063364e-01,1.055698666566080995e-01
3.277000000000000000e+03,7.946589762262242784e-01,5.988184899858071120e-01,9.966708360440280912e-02
3.299000000000000000e+03,5.123741226169985508e-01,8.527337395588213687e-01,1.015772016275748313e-01
3.300000000000000000e+03,4.982464296247551827e-01,8.629881307998601425e-01,8.367784333231548244e-02
3.330000000000000000e+03,4.870845175934101968e-16,9.955947539477282282e-01,9.376079090836643426e-02
3.334000000000000000e+03,-6.935109113244758428e-02,9.917668088239147695e-01,1.076523249817093464e-01
3.352000000000000000e+03,-3.725612878218259594e-01,9.221215455796543115e-01,1.043548848609016783e-01
3.356000000000000000e+03,-4.359295503121593529e-01,8.937880316629561728e-01,1.053963074338798156e-01
3.405000000000000000e+03,-9.631305038212084613e-01,2.580700407046734313e-01,7.602293535370327482e-02
3.414000000000000000e+03,-9.908127031290232534e-01,1.041386114538930679e-01,8.628636579792338390e-02
3.419000000000000000e+03,-9.992140107149135586e-01,1.744134543421475836e-02,3.559719455885849287e-02
3.436000000000000000e+03,-9.559782522988665709e-01,-2.741223527324675446e-01,1.047020384902861978e-01
3.455000000000000000e+03,-8.163149408915626459e-01,-5.715898751654886478e-01,8.315606944478301510e-02
3.456000000000000000e+03,-8.047314834004306583e-01,-5.846716463152501486e-01,1.027925367872468132e-01
3.478000000000000000e+03,-5.273357306852292092e-01,-8.439135782126685470e-01,9.862504575900374326e-02
3.489000000000000000e+03,-3.563653493525879012e-01,-9.283634746342155353e-01,1.055698666566080995e-01
3.504000000000000000e+03,-1.042090933132340802e-01,-9.914832932262213072e-01,7.811110115803353293e-02
3.505000000000000000e+03,-8.679428184080192898e-02,-9.920631810209490364e-01,9.098020390356990894e-02
3.521000000000000000e+03,1.897845060066438438e-01,-9.763566425454124342e-01,1.034869452504225268e-01
3.527000000000000000e+03,2.906890566287151922e-01,-9.508010620387102874e-01,1.071317543138736728e-01
3.544000000000000000e+03,5.567019923492917410e-01,-8.253446449503352156e-01,9.428207022618005639e-02
3.552000000000000000e+03,6.652796477289512067e-01,-7.388679026289300955e-01,1.071317543138736728e-01
3.559000000000000000e+03,7.503661002751885745e-01,-6.522832994761076364e-01,1.071317543138736728e-01
3.572000000000000000e+03,8.786732715872848098e-01,-4.671988658518078652e-01,9.827767571977984173e-02
3.583000000000000000e+03,9.514091534688455809e-01,-2.908749688360391383e-01,1.010562971829463419e-01
3.604000000000000000e+03,9.920445563698461200e-01,6.937051313285776122e-02,1.050491793620449421e-01
3.607000000000000000e+03,9.879932545497102092e-01,1.213103179349184213e-01,9.567202165105830047e-02
3.632000000000000000e+03,8.443399396931154932e-01,5.276021509071958659e-01,9.341325707375057463e-02
3.675000000000000000e+03,2.576231600492175922e-01,9.614627225101202157e-01,9.601948046976109541e-02
3.685000000000000000e+03,8.666064430229444837e-02,9.905356969661542887e-01,1.064376144268841390e-01
3.693000000000000000e+03,-5.220332015505479983e-02,9.960986874318462636e-01,7.114926746876688857e-02
3.697000000000000000e+03,-1.212061696918034504e-01,9.871450351779610388e-01,1.041813032753182988e-01
3.717000000000000000e+03,-4.517457754753184118e-01,8.866010047654266923e-01,9.931974974363901032e-02
3.721000000000000000e+03,-5.127353674645800385e-01,8.533349519467585687e-01,9.445582426184968849e-02
3.741000000000000000e+03,-7.734765563229919483e-01,6.263489653610121444e-01,9.706178655843480940e-02
3.750000000000000000e+03,-8.614998472531416596e-01,4.973871687184250323e-01,1.020980782242374152e-01
3.760000000000000000e+03,-9.346811227213323026e-01,3.401961072010863951e-01,1.031397473024673467e-01
3.765000000000000000e+03,-9.610826637756925139e-01,2.575213236182568588e-01,1.000144053210348105e-01
3.781000000000000000e+03,-9.959048609823918374e-01,-1.738358401077859383e-02,8.872045355262163369e-02
3.786000000000000000e+03,-9.915372847081590502e-01,-1.042147680466579407e-01,7.741508350801171168e-02
3.801000000000000000e+03,-9.301684665563886290e-01,-3.570582208350362441e-01,8.541692313736747033e-02
3.810000000000000000e+03,-8.626370567182740645e-01,-4.980437369092465261e-01,8.837275882253886605e-02
3.821000000000000000e+03,-7.533338768074858693e-01,-6.548631482564341022e-01,6.035169516985531418e-02
3.834000000000000000e+03,-5.846716463152584753e-01,-8.047314834004246631e-01,1.027925367872468132e-01
3.849000000000000000e+03,-3.566637007488203670e-01,-9.291407065939761845e-01,9.740919832440132764e-02
3.881000000000000000e+03,1.902129302075435402e-01,-9.785606939887282474e-01,7.898106964430645638e-02
3.885000000000000000e+03,2.576057475306127165e-01,-9.613977381059914951e-01,9.671436296578402037e-02
3.909000000000000000e+03,6.267601377323599454e-01,-7.739843119152205464e-01,9.011112394613556009e-02
3.919000000000000000e+03,7.503942777070323755e-01,-6.523077937439061280e-01,1.067846908760742286e-01
3.949000000000000000e+03,9.775248480604811219e-01,-1.900115821557918361e-01,9.132781652369779957e-02
3.951000000000000000e+03,9.833856842544758114e-01,-1.557529912238098946e-01,9.323948588550019789e-02
3.988000000000000000e+03,8.780460667986088596e-01,4.668653751500879134e-01,1.052227450005964321e-01
4.104000000000000000e+03,-8.053329305159251383e-01,5.851086232230005013e-01,9.532455117500986119e-02
4.147000000000000000e+03,-9.890940836857781138e-01,-1.214454827570157075e-01,8.332999661410338266e-02
4.151000000000000000e+03,-9.781844787508018335e-01,-1.901398013732910897e-01,8.367784333231548244e-02
4.185000000000000000e+03,-7.031423499418163470e-01,-7.031423499418235634e-01,1.057434226634943464e-01
4.200000000000000000e+03,-4.975017149320904442e-01,-8.616982471150276268e-01,9.984074598338034401e-02
4.257000000000000000e+03,4.513777084305637954e-01,-8.858786325166696507e-01,1.071317543138736728e-01
4.267000000000000000e+03,5.987341568173187856e-01,-7.945470623316949199e-01,1.010562971829463419e-01
4.283000000000000000e+03,7.948375319955459650e-01,-5.989530414089463406e-01,9.740919832440132764e-02
4.288000000000000000e+03,8.442003906361209564e-01,-5.275149509783900736e-01,9.515081157871166373e-02
4.292000000000000000e+03,8.798121656421010739e-01,-4.678044265624174414e-01,8.419959427909262661e-02
4.293000000000000000e+03,8.869786940327248903e-01,-4.519382177690038915e-01,9.497706908395402159e-02
4.317000000000000000e+03,9.928073231173192292e-01,-5.203082706051558037e-02,1.078258419861475997e-01
4.346000000000000000e+03,8.940651653502431628e-01,4.360647174428438633e-01,1.024453137470674735e-01
4.363000000000000000e+03,7.271991609168377835e-01,6.781241881816051364e-01,1.064376144268841390e-01
4.366000000000000000e+03,6.907509009482053486e-01,7.152934972100091215e-01,1.059169754492517435e-01
4.371000000000000000e+03,6.265788892424730694e-01,7.737604886704129159e-01,9.323948588550019789e-02
4.383000000000000000e+03,4.513350929503470721e-01,8.857949949274863677e-01,1.079993557060228426e-01
4.422000000000000000e+03,-2.072361489388753752e-01,9.749694260702287396e-01,8.054686090266312271e-02
4.427000000000000000e+03,-2.921658854505640446e-01,9.556315514576974035e-01,3.751577318198473510e-02
4.436000000000000000e+03,-4.373767103174840964e-01,8.967551493812551122e-01,6.731875912447113364e-02
4.440000000000000000e+03,-4.976476415805966003e-01,8.619509994844303247e-01,9.688807623779920053e-02
4.463000000000000000e+03,-7.962817333188002555e-01,6.000413251652618740e-01,7.671902812681864747e-02
4.501000000000000000e+03,-9.941865016481290507e-01,-1.735358993702853722e-02,1.062640713362331957e-01
4.510000000000000000e+03,-9.803722005576016585e-01,-1.728660700948322915e-01,9.480332369602939568e-02
4.552000000000000000e+03,-6.123000399380347236e-01,-7.837083125101768077e-01,1.043548848609016783e-01
4.572000000000000000e+03,-3.073410376201934358e-01,-9.458984517820080429e-01,1.040077185161909501e-01
4.577000000000000000e+03,-2.243178471624970860e-01,-9.716273431557417295e-01,7.497872682632769625e-02
4.587000000000000000e+03,-5.208439177175082369e-02,-9.938293986940003322e-01,9.793029370571927628e-02
4.655000000000000000e+03,9.011087664715686785e-01,-4.201939186362977363e-01,1.069582242240408460e-01
4.675000000000000000e+03,9.912863366072476312e-01,-8.672631676128574052e-02,9.914607827243313021e-02
4.770000000000000000e+03,1.461971429457160463e-15,9.952444162525090343e-01,9.740919832440132764e-02
4.829000000000000000e+03,-8.522821245905732868e-01,5.121027649676139770e-01,1.066111542752599117e-01
4.852000000000000000e+03,-9.857090709897674552e-01,1.385323756106189019e-01,9.584575252022398129e-02
4.889000000000000000e+03,-8.705931315035729812e-01,-4.825776529250340174e-01,9.584575252022398129e-02
4.890000000000000000e+03,-8.621961637225312725e-01,-4.977891872194615819e-01,9.393455354414542713e-02
4.903000000000000000e+03,-7.274137053928713126e-01,-6.783242541421486971e-01,1.036605394984552314e-01
4.906000000000000000e+03,-6.927301763779156740e-01,-7.173430969168094196e-01,7.445659165730476869e-02
4.914000000000000000e+03,-5.851766405370127933e-01,-8.054265483172006190e-01,9.410831331851432502e-02
4.962000000000000000e+03,2.068028718134542199e-01,-9.729310174601749628e-01,1.031397473024673467e-01
4.979000000000000000e+03,4.821004498527100002e-01,-8.697322343721201054e-01,1.055698666566080995e-01
4.998000000000000000e+03,7.390873467904740535e-01,-6.654772361395131508e-01,1.043548848609016783e-01
5.021000000000000000e+03,9.406280315787902691e-01,-3.238842051068888117e-01,1.015772016275748313e-01
5.034000000000000000e+03,9.887049009719427461e-01,-1.039170725200864315e-01,1.079993557060228426e-01
5.074000000000000000e+03,8.244505309359243528e-01,5.560989048315356786e-01,1.050491793620449421e-01
5.081000000000000000e+03,7.510560550999365592e-01,6.528830680549456700e-01,9.827767571977984173e-02
5.121000000000000000e+03,1.555516233147237470e-01,9.821142973134824317e-01,1.060905250085935614e-01
5.131000000000000000e+03,-1.737694566243602745e-02,9.955245502611138608e-01,9.289193499358149031e-02
5.132000000000000000e+03,-3.473589407969427528e-02,9.947058608747647579e-01,9.671436296578402037e-02
5.165000000000000000e+03,-5.726137813114577924e-01,8.177772304130369596e-01,5.791251048069435275e-02
5.164000000000000000e+03,-5.565431132121155811e-01,8.251090969428427346e-01,9.723549392239932976e-02
5.170000000000000000e+03,-6.391242283687271764e-01,7.616785952724258735e-01,1.066111542752599117e-01
5.204000000000000000e+03,-9.557474331270638945e-01,2.740561664000071840e-01,1.069582242240408460e-01
5.268000000000000000e+03,-6.662047805784364618e-01,-7.398953667494549968e-01,9.341325707375057463e-02
5.296000000000000000e+03,-2.407215324344081087e-01,-9.654813325794656675e-01,9.949341818939233528e-02
5.300000000000000000e+03,-1.729307615216680583e-01,-9.807390838704724834e-01,9.080639343373549111e-02
5.310000000000000000e+03,-5.363710872519195335e-15,-9.952952831612025264e-01,9.688807623779920053e-02
5.317000000000000000e+03,1.213981488900759409e-01,-9.887085802756370168e-01,8.785119655074316580e-02
5.336000000000000000e+03,4.365877289961513363e-01,-8.951374979471854454e-01,9.011112394613556009e-02
5.346000000000000000e+03,5.850693640644958338e-01,-8.052788949199423119e-01,9.601948046976109541e-02
5.348000000000000000e+03,6.142063914919542178e-01,-7.861483312296279058e-01,6.871178905619879096e-02
5.361000000000000000e+03,7.732085400998257585e-01,-6.261319301028699380e-01,1.005353650331608228e-01
5.364000000000000000e+03,8.075422980528784711e-01,-5.867138226985970650e-01,6.035169516985531418e-02
5.372000000000000000e+03,8.805310573728217793e-01,-4.681866680759778077e-01,7.393443607558496111e-02
5.434000000000000000e+03,8.267471370127406072e-01,5.576479851901885443e-01,7.428254205773980601e-02
5.447000000000000000e+03,6.815533175266952348e-01,7.308764519291325312e-01,3.612045658402140286e-02
5.454000000000000000e+03,5.850099406658210155e-01,8.051971056283407924e-01,9.706178655843480940e-02
5.483000000000000000e+03,1.211860765413287355e-01,9.869813895995854791e-01,1.057434226634943464e-01
5.493000000000000000e+03,-5.207989929337564217e-02,9.937436770999170665e-01,9.879872627482501335e-02
5.494000000000000000e+03,-6.939813864658941900e-02,9.924396196219871236e-01,1.012299350832257250e-01
5.510000000000000000e+03,-3.401651936630172846e-01,9.345961884735347613e-01,1.040077185161909501e-01
5.518000000000000000e+03,-4.674492643142898474e-01,8.791442026025659828e-01,9.271815530050013521e-02
5.542000000000000000e+03,-7.857511686215589153e-01,6.138960940548819911e-01,7.567487505119496749e-02
5.544000000000000000e+03,-8.057510827701700462e-01,5.854124286188920889e-01,8.976347271150547646e-02
5.550000000000000000e+03,-8.615919675808018097e-01,4.974403544143907174e-01,1.010562971829463419e-01
5.566000000000000000e+03,-9.657307596339728128e-01,2.407837215837654310e-01,9.688807623779920053e-02
5.571000000000000000e+03,-9.844233864683233914e-01,1.559173471081712337e-01,8.124270456470565616e-02
5.586000000000000000e+03,-9.914424824890963883e-01,-1.042048039319135311e-01,7.863308943039967747e-02
5.589000000000000000e+03,-9.830248296879214864e-01,-1.556958374752447083e-01,9.706178655843480940e-02
5.594000000000000000e+03,-9.651035367627901485e-01,-2.406273373579554120e-01,1.033133478499971974e-01
5.626000000000000000e+03,-6.913430439075289868e-01,-7.159066791944801444e-01,9.758289975914946623e-02
5.650000000000000000e+03,-3.400645296384963157e-01,-9.343196163392105680e-01,1.067846908760742286e-01
5.661000000000000000e+03,-1.555917111161686517e-01,-9.823674017305500383e-01,1.036605394984552314e-01
5.737000000000000000e+03,9.167018475554968848e-01,-3.891168482601287670e-01,9.080639343373549111e-02
5.742000000000000000e+03,9.478991542696812989e-01,-3.079911052647396064e-01,8.141665930647822014e-02
5.778000000000000000e+03,9.458984517820107074e-01,3.073410376201851091e-01,1.040077185161909501e-01
5.799000000000000000e+03,7.740208731758416727e-01,6.267897444574449528e-01,8.958964299001528908e-02
