100751,102098,46390,1.194473201852587,0.28283455021441717
25336,80763,91262,1.265673205025133,0.3131774223406094
25336,80763,102098,1.2075407584671143,0.2924246311513044
25336,80763,113368,1.167582564283342,0.27792169388840615
25336,90185,65474,1.0192353195558461,0.23187897881375502
25336,90185,113368,1.0489559947345721,0.23873335925737202
25336,91262,26311,1.28240162833546,0.3187666105746627
25336,91262,31681,1.2391527162557956,0.298237671532751
25336,91262,37279,1.2521788319594043,0.30463529985589866
25336,91262,80763,1.265673205025133,0.31317742234060936
25336,102098,21421,1.2551008445153788,0.3098177064209683
100751,102098,62434,1.0627084361975594,0.21853759803614647
25336,102098,26311,1.2305181936859697,0.30042886358401133
25336,102098,31681,1.2077397550976268,0.28518452310023396
25336,102098,37279,1.1944418176006413,0.28234030727988
25336,102098,54061,1.2538474336097931,0.3093042080915586
25336,102098,80763,1.2075407584671145,0.2924246311513044
25336,102098,109268,1.0309846895452144,0.22604238286017417
25336,109268,42913,1.024418205184448,0.22369209100695167
25336,109268,65474,0.9857656323253675,0.212051243064131
25336,109268,102098,1.0309846895452153,0.22604238286017442
25336,113368,21421,1.2351227409506642,0.3042207514922441
100751,102098,109268,1.0853022995429498,0.2459080657328308
25336,113368,25428,1.1375003394041572,0.2676782296829232
25336,113368,26311,1.1924221415476473,0.28669392743941685
25336,113368,31681,1.1739383434983772,0.27223700435319775
25336,113368,37279,1.1534943623365133,0.26629612995970003
25336,113368,41037,1.0812271110302645,0.24663534143811086
25336,113368,54061,1.2198087778117117,0.29748101064945365
25336,113368,80763,1.167582564283342,0.27792169388840615
25336,113368,90185,1.0489559947345721,0.23873335925737202
25428,11767,100751,1.1056194970736875,0.2398924182362744
25428,15863,65474,1.18625012467975,0.27188625777438585
100751,109268,37826,1.1971382849220142,0.29049115083069693
25428,15863,100751,1.1524408529286048,0.25915230479949264
25428,15863,113368,1.1262877247446623,0.24489707436103364
25428,24608,100751,1.1650697016878748,0.26624460472875006
25428,25336,30324,1.165719333188436,0.2789299003731716
25428,25336,65474,1.071686026676105,0.24986146414563037
25428,25336,113368,1.137500339404158,0.2676782296829234
25428,27989,100751,1.1713849780801484,0.26826609380609834
25428,30324,25336,1.165719333188436,0.2789299003731716
15863,113368,60718,1.2577518471694484,0.308044560312079
25428,30324,100751,1.1568778854372967,0.2670062884026285
15863,113368,100751,1.2095548136555894,0.2826546085508128
25428,33579,100751,1.2306002842724653,0.29939837729971264
100751,109268,42913,1.088925836174174,0.24758758238506326
21421,11767,100751,1.1027592948554068,0.2518540138202565
25428,36850,100751,1.2281356416721327,0.30105738286687983
21421,24608,100751,1.1607100326531692,0.27563119393526386
25428,37826,100751,1.0789319629493437,0.24856988804805707
21421,25336,28360,1.2698054506131782,0.3143231563316909
25428,39953,100751,0.9569754078495619,0.20922856700645784
21421,25336,30324,1.2258862432534243,0.29880068441223184
25428,62434,65474,1.0872006190290935,0.2522024141333883
21421,25336,42913,1.2537786979825718,0.309594830703805
25428,62434,100751,1.1375620025777444,0.2647278134613831
21421,25336,65474,1.1196366528522654,0.2696626378700712
25428,62434,113368,1.1016355262984916,0.25165340502689165
21421,25336,102098,1.2551008445153797,0.30981770642096856
25428,65474,15863,1.1862501246797512,0.2718862577743861
21421,25336,113368,1.2351227409506642,0.3042207514922441
25428,65474,25336,1.071686026676105,0.24986146414563037
21421,27989,100751,1.1761342802148913,0.2808102484678308
25428,65474,62434,1.0872006190290935,0.2522024141333883
21421,28360,25336,1.2698054506131782,0.3143231563316909
25428,65474,82273,1.0158331337192592,0.2159396174091844
100751,109268,65474,1.1733449254905612,0.27634947487552497
21421,28360,100751,1.1456241476937856,0.2630685625968677
25428,65474,100751,1.0859301418967902,0.22989832734517168
21421,30324,25336,1.2258862432534243,0.29880068441223184
25428,68702,100751,1.2059021293939751,0.2911284232551818
21421,30324,100751,1.1955681758876704,0.28794191267509933
25428,69673,100751,1.1626043625762341,0.2776075340955245
21421,33579,100751,1.2175578167217416,0.29917570640732344
25428,82273,65474,1.0158331337192592,0.21593961740918444
21421,36850,100751,1.1783313345802384,0.28135062051547455
25428,82273,100751,1.233782931769124,0.30065651448801944
21421,37826,100751,1.0245479509217175,0.22170543801760112
25428,82273,113368,0.9733332049710764,0.1955829982825215
21421,39953,100751,0.9111137486191231,0.18563987105339844
25428,86228,100751,1.1718699656871898,0.27262714858267206
21421,42913,25336,1.2537786979825718,0.309594830703805
25428,100751,11767,1.1056194970736875,0.23989241823627447
21421,42913,62434,1.2138586717063105,0.29037249270115495
25428,100751,15863,1.1524408529286048,0.25915230479949264
21421,42913,82273,1.0721101519431149,0.23238604381758998
25428,100751,24608,1.1650697016878748,0.2662446047287501
100751,113368,15863,1.2095548136555896,0.28265460855081287
21421,42913,100751,1.1108847200595033,0.24402053890502953
25428,100751,27989,1.1713849780801484,0.26826609380609834
21421,62434,42913,1.2138586717063118,0.2903724927011553
25428,100751,30324,1.1568778854372967,0.2670062884026285
21421,62434,65474,1.1219684235396743,0.2670266279656188
25428,100751,33579,1.2306002842724653,0.29939837729971264
21421,62434,100751,1.0647860493238555,0.22739912432339318
25428,100751,36850,1.2281356416721327,0.30105738286687983
21421,62434,102098,1.2215242692782977,0.2930901202482941
25428,100751,37826,1.0789319629493437,0.24856988804805713
21421,62434,113368,1.185846813138845,0.2819311867482227
25428,100751,39953,0.956975407849562,0.20922856700645787
21421,65474,25336,1.1196366528522654,0.2696626378700712
25428,100751,62434,1.1375620025777444,0.2647278134613831
21421,65474,62434,1.1219684235396743,0.2670266279656188
25428,100751,65474,1.0859301418967904,0.22989832734517174
21421,65474,82273,1.0428346099092882,0.2344272757081914
25428,100751,68702,1.2059021293939751,0.2911284232551818
21421,65474,100751,1.0938467104225404,0.24609715976011426
25428,100751,69673,1.1626043625762352,0.27760753409552474
100751,113368,25428,1.0725775660166472,0.222977269111868
21421,68702,100751,1.1670059942569802,0.2797681788741971
25428,100751,82273,1.2337829317691238,0.30065651448801944
21421,69673,100751,1.10573668923994,0.251657218379174
25428,100751,86228,1.1718699656871898,0.27262714858267206
100751,24608,41037,1.130640777180587,0.24989491965006894
100751,24608,90185,1.2112724587420791,0.2825615061343067
100751,25428,11767,1.1056194970736863,0.23989241823627422
100751,25428,15863,1.1524408529286039,0.2591523047994924
100751,25428,24608,1.1650697016878748,0.2662446047287501
100751,25428,27989,1.1713849780801484,0.26826609380609834
100751,25428,30324,1.1568778854372967,0.2670062884026286
100751,113368,41037,1.0173324234257775,0.2019761664872235
100751,25428,33579,1.2306002842724655,0.2993983772997127
100751,25428,36850,1.2281356416721327,0.30105738286687983
100751,25428,37826,1.078931962949344,0.24856988804805719
100751,25428,39953,0.9569754078495619,0.20922856700645784
100751,25428,62434,1.1375620025777444,0.2647278134613831
100751,25428,65474,1.0859301418967904,0.22989832734517174
100751,25428,68702,1.2059021293939751,0.29112842325518185
100751,25428,69673,1.1626043625762341,0.2776075340955245
100751,25428,82273,1.2337829317691238,0.30065651448801944
100751,25428,86228,1.1718699656871898,0.27262714858267206
100751,25428,113368,1.0725775660166472,0.222977269111868
100751,27989,21421,1.1761342802148913,0.2808102484678308
100751,27989,25428,1.1713849780801484,0.26826609380609834
100751,27989,41037,1.134744051595804,0.2514840531330593
100751,27989,90185,1.2064459335870539,0.28091644426513535
100751,28360,21421,1.1456241476937856,0.2630685625968677
100751,28360,45238,1.1110572010364848,0.2565008096575778
